GEO_ID,NAME,S1902_C01_001E
0500000US12097,"Osceola County, Florida",98301
0500000US12099,"Palm Beach County, Florida",545780
0500000US12101,"Pasco County, Florida",192628
0500000US12103,"Pinellas County, Florida",400209
0500000US12105,"Polk County, Florida",227122
0500000US12107,"Putnam County, Florida",28165
0500000US12109,"St. Johns County, Florida",83247
0500000US12111,"St. Lucie County, Florida",108811
0500000US12113,"Santa Rosa County, Florida",60861
0500000US12115,"Sarasota County, Florida",177807
0500000US12117,"Seminole County, Florida",162739
0500000US12119,"Sumter County, Florida",51170
0500000US12127,"Volusia County, Florida",209657
0500000US13013,"Barrow County, Georgia",24100
0500000US13015,"Bartow County, Georgia",37016
0500000US13021,"Bibb County, Georgia",59795
0500000US13031,"Bulloch County, Georgia",26495
0500000US13045,"Carroll County, Georgia",41251
0500000US13047,"Catoosa County, Georgia",24900
0500000US13051,"Chatham County, Georgia",108249
0500000US13057,"Cherokee County, Georgia",82664
0500000US13059,"Clarke County, Georgia",46556
0500000US13063,"Clayton County, Georgia",90373
0500000US13067,"Cobb County, Georgia",274468
0500000US13073,"Columbia County, Georgia",46821
0500000US13077,"Coweta County, Georgia",50353
0500000US13089,"DeKalb County, Georgia",276631
0500000US13095,"Dougherty County, Georgia",35226
0500000US13097,"Douglas County, Georgia",48493
0500000US13113,"Fayette County, Georgia",39707
0500000US13115,"Floyd County, Georgia",34931
0500000US13117,"Forsyth County, Georgia",70033
0500000US13121,"Fulton County, Georgia",392794
0500000US13127,"Glynn County, Georgia",34518
0500000US13135,"Gwinnett County, Georgia",284631
0500000US13139,"Hall County, Georgia",63989
0500000US13151,"Henry County, Georgia",71681
0500000US13153,"Houston County, Georgia",56042
0500000US13179,"Liberty County, Georgia",22282
0500000US13185,"Lowndes County, Georgia",37760
0500000US13215,"Muscogee County, Georgia",73961
0500000US13217,"Newton County, Georgia",35397
0500000US13223,"Paulding County, Georgia",50671
0500000US13245,"Richmond County, Georgia",71156
0500000US13247,"Rockdale County, Georgia",31231
0500000US13285,"Troup County, Georgia",25092
0500000US13295,"Walker County, Georgia",24966
0500000US13297,"Walton County, Georgia",30369
0500000US13313,"Whitfield County, Georgia",34544
0500000US15001,"Hawaii County, Hawaii",64201
0500000US15003,"Honolulu County, Hawaii",307703
0500000US15007,"Kauai County, Hawaii",21862
0500000US15009,"Maui County, Hawaii",52080
0500000US16001,"Ada County, Idaho",163585
0500000US16005,"Bannock County, Idaho",30174
0500000US16019,"Bonneville County, Idaho",36702
0500000US16027,"Canyon County, Idaho",68220
0500000US16055,"Kootenai County, Idaho",58675
0500000US16083,"Twin Falls County, Idaho",30177
0500000US17001,"Adams County, Illinois",26743
0500000US17019,"Champaign County, Illinois",79673
0500000US17031,"Cook County, Illinois",1954712
0500000US17037,"DeKalb County, Illinois",36946
0500000US17043,"DuPage County, Illinois",338852
0500000US17089,"Kane County, Illinois",175512
0500000US17091,"Kankakee County, Illinois",38755
0500000US17093,"Kendall County, Illinois",38557
0500000US17097,"Lake County, Illinois",242179
0500000US17099,"LaSalle County, Illinois",44951
0500000US17111,"McHenry County, Illinois",111124
0500000US17113,"McLean County, Illinois",66340
0500000US17115,"Macon County, Illinois",44429
0500000US17119,"Madison County, Illinois",106573
0500000US17143,"Peoria County, Illinois",75317
0500000US17161,"Rock Island County, Illinois",60000
0500000US17163,"St. Clair County, Illinois",101743
0500000US17167,"Sangamon County, Illinois",83023
0500000US17179,"Tazewell County, Illinois",53902
0500000US17183,"Vermilion County, Illinois",30927
0500000US17197,"Will County, Illinois",224646
0500000US17199,"Williamson County, Illinois",25680
0500000US17201,"Winnebago County, Illinois",113695
0500000US18003,"Allen County, Indiana",142476
0500000US18005,"Bartholomew County, Indiana",31131
0500000US18019,"Clark County, Indiana",44263
0500000US18035,"Delaware County, Indiana",45278
0500000US18039,"Elkhart County, Indiana",68498
0500000US18043,"Floyd County, Indiana",29246
0500000US18053,"Grant County, Indiana",25137
0500000US18057,"Hamilton County, Indiana",113267
0500000US18059,"Hancock County, Indiana",27593
0500000US18063,"Hendricks County, Indiana",56088
0500000US18067,"Howard County, Indiana",34714
0500000US18081,"Johnson County, Indiana",54458
0500000US18085,"Kosciusko County, Indiana",29867
0500000US18089,"Lake County, Indiana",186564
0500000US18091,"LaPorte County, Indiana",43169
0500000US18095,"Madison County, Indiana",51421
0500000US18097,"Marion County, Indiana",365296
0500000US18105,"Monroe County, Indiana",54598
0500000US18109,"Morgan County, Indiana",25033
0500000US18127,"Porter County, Indiana",62424
0500000US18141,"St. Joseph County, Indiana",98835
0500000US18157,"Tippecanoe County, Indiana",69857
0500000US18163,"Vanderburgh County, Indiana",73991
0500000US18167,"Vigo County, Indiana",41981
0500000US18177,"Wayne County, Indiana",24238
0500000US19013,"Black Hawk County, Iowa",52253
0500000US19049,"Dallas County, Iowa",29188
0500000US19061,"Dubuque County, Iowa",37784
0500000US19103,"Johnson County, Iowa",55711
0500000US19113,"Linn County, Iowa",89164
0500000US19153,"Polk County, Iowa",182948
0500000US19155,"Pottawattamie County, Iowa",37126
0500000US19163,"Scott County, Iowa",68835
0500000US19169,"Story County, Iowa",37264
0500000US19193,"Woodbury County, Iowa",38023
0500000US20015,"Butler County, Kansas",25546
0500000US20045,"Douglas County, Kansas",42817
0500000US20091,"Johnson County, Kansas",222277
0500000US20103,"Leavenworth County, Kansas",27298
0500000US20161,"Riley County, Kansas",26438
0500000US20173,"Sedgwick County, Kansas",193145
0500000US20177,"Shawnee County, Kansas",71370
0500000US20209,"Wyandotte County, Kansas",59281
0500000US21015,"Boone County, Kentucky",45831
0500000US21029,"Bullitt County, Kentucky",28860
0500000US21037,"Campbell County, Kentucky",35682
0500000US21047,"Christian County, Kentucky",25346
0500000US21059,"Daviess County, Kentucky",39395
0500000US21067,"Fayette County, Kentucky",129088
0500000US21093,"Hardin County, Kentucky",41389
0500000US21111,"Jefferson County, Kentucky",308588
0500000US21117,"Kenton County, Kentucky",63060
0500000US21145,"McCracken County, Kentucky",27857
0500000US21151,"Madison County, Kentucky",32363
0500000US21195,"Pike County, Kentucky",25561
0500000US21227,"Warren County, Kentucky",45771
0500000US22005,"Ascension Parish, Louisiana",40610
0500000US22015,"Bossier Parish, Louisiana",48942
0500000US22017,"Caddo Parish, Louisiana",95857
0500000US22019,"Calcasieu Parish, Louisiana",77182
0500000US22033,"East Baton Rouge Parish, Louisiana",168609
0500000US22045,"Iberia Parish, Louisiana",26167
0500000US22051,"Jefferson Parish, Louisiana",168889
0500000US22055,"Lafayette Parish, Louisiana",90285
0500000US22057,"Lafourche Parish, Louisiana",36907
0500000US22063,"Livingston Parish, Louisiana",48320
0500000US22071,"Orleans Parish, Louisiana",156591
0500000US22073,"Ouachita Parish, Louisiana",56858
0500000US22079,"Rapides Parish, Louisiana",47411
0500000US22097,"St. Landry Parish, Louisiana",30512
0500000US22103,"St. Tammany Parish, Louisiana",90895
0500000US22105,"Tangipahoa Parish, Louisiana",46263
0500000US22109,"Terrebonne Parish, Louisiana",40641
0500000US23001,"Androscoggin County, Maine",45138
0500000US23003,"Aroostook County, Maine",29372
0500000US23005,"Cumberland County, Maine",115378
0500000US23011,"Kennebec County, Maine",51121
0500000US23019,"Penobscot County, Maine",59099
0500000US23031,"York County, Maine",80852
0500000US24001,"Allegany County, Maryland",27473
0500000US24003,"Anne Arundel County, Maryland",205983
0500000US24005,"Baltimore County, Maryland",311976
0500000US24009,"Calvert County, Maryland",31170
0500000US24013,"Carroll County, Maryland",60086
0500000US24015,"Cecil County, Maryland",38245
0500000US24017,"Charles County, Maryland",54855
0500000US24021,"Frederick County, Maryland",89947
0500000US24025,"Harford County, Maryland",92662
0500000US24027,"Howard County, Maryland",110320
0500000US24031,"Montgomery County, Maryland",371458
0500000US24033,"Prince George's County, Maryland",304539
0500000US24037,"St. Mary's County, Maryland",39029
0500000US24043,"Washington County, Maryland",55944
0500000US24045,"Wicomico County, Maryland",38031
0500000US24510,"Baltimore city, Maryland",238400
0500000US25001,"Barnstable County, Massachusetts",97451
0500000US25003,"Berkshire County, Massachusetts",55497
0500000US25005,"Bristol County, Massachusetts",215123
0500000US25009,"Essex County, Massachusetts",288149
0500000US25011,"Franklin County, Massachusetts",30207
0500000US25013,"Hampden County, Massachusetts",175526
0500000US25015,"Hampshire County, Massachusetts",58093
0500000US25017,"Middlesex County, Massachusetts",584491
0500000US25021,"Norfolk County, Massachusetts",260415
0500000US25023,"Plymouth County, Massachusetts",182467
0500000US25025,"Suffolk County, Massachusetts",300841
0500000US25027,"Worcester County, Massachusetts",301713
0500000US26005,"Allegan County, Michigan",42079
0500000US26017,"Bay County, Michigan",42799
0500000US26021,"Berrien County, Michigan",64279
0500000US26025,"Calhoun County, Michigan",53076
0500000US26037,"Clinton County, Michigan",29072
0500000US26045,"Eaton County, Michigan",43551
0500000US26049,"Genesee County, Michigan",163488
0500000US26055,"Grand Traverse County, Michigan",36952
0500000US26065,"Ingham County, Michigan",111265
0500000US26073,"Isabella County, Michigan",24246
0500000US26075,"Jackson County, Michigan",59292
0500000US26077,"Kalamazoo County, Michigan",101228
0500000US26081,"Kent County, Michigan",237259
0500000US26087,"Lapeer County, Michigan",32708
0500000US26091,"Lenawee County, Michigan",37016
0500000US26093,"Livingston County, Michigan",71100
0500000US26099,"Macomb County, Michigan",341532
0500000US26103,"Marquette County, Michigan",25498
0500000US26111,"Midland County, Michigan",32977
0500000US26115,"Monroe County, Michigan",58886
0500000US26121,"Muskegon County, Michigan",63215
0500000US26125,"Oakland County, Michigan",497819
0500000US26139,"Ottawa County, Michigan",98598
0500000US26145,"Saginaw County, Michigan",77211
0500000US26147,"St. Clair County, Michigan",63571
0500000US26155,"Shiawassee County, Michigan",27036
0500000US26159,"Van Buren County, Michigan",28564
0500000US26161,"Washtenaw County, Michigan",138099
0500000US26163,"Wayne County, Michigan",667521
0500000US27003,"Anoka County, Minnesota",126823
0500000US27013,"Blue Earth County, Minnesota",25802
0500000US27019,"Carver County, Minnesota",35232
0500000US27037,"Dakota County, Minnesota",158944
0500000US27053,"Hennepin County, Minnesota",499754
0500000US27109,"Olmsted County, Minnesota",58101
0500000US27123,"Ramsey County, Minnesota",207066
0500000US27131,"Rice County, Minnesota",22745
0500000US27137,"St. Louis County, Minnesota",84010
0500000US27139,"Scott County, Minnesota",47643
0500000US27141,"Sherburne County, Minnesota",31692
0500000US27145,"Stearns County, Minnesota",58737
0500000US27163,"Washington County, Minnesota",92128
0500000US27171,"Wright County, Minnesota",47010
0500000US28033,"DeSoto County, Mississippi",62100
0500000US28035,"Forrest County, Mississippi",28564
0500000US28047,"Harrison County, Mississippi",77951
0500000US28049,"Hinds County, Mississippi",88812
0500000US28059,"Jackson County, Mississippi",49984
0500000US28067,"Jones County, Mississippi",25316
0500000US28075,"Lauderdale County, Mississippi",29345
0500000US28081,"Lee County, Mississippi",34136
0500000US28089,"Madison County, Mississippi",38511
0500000US28121,"Rankin County, Mississippi",55004
0500000US29019,"Boone County, Missouri",69152
0500000US29021,"Buchanan County, Missouri",32738
0500000US29031,"Cape Girardeau County, Missouri",28756
0500000US29037,"Cass County, Missouri",38454
0500000US29043,"Christian County, Missouri",30031
0500000US29047,"Clay County, Missouri",88959
0500000US29051,"Cole County, Missouri",29711
0500000US29071,"Franklin County, Missouri",41308
0500000US29077,"Greene County, Missouri",119771
0500000US29095,"Jackson County, Missouri",280899
0500000US29097,"Jasper County, Missouri",46145
0500000US29099,"Jefferson County, Missouri",82734
0500000US29165,"Platte County, Missouri",38786
0500000US29183,"St. Charles County, Missouri",142900
0500000US29187,"St. Francois County, Missouri",24741
0500000US29189,"St. Louis County, Missouri",398948
0500000US29510,"St. Louis city, Missouri",141312
0500000US30013,"Cascade County, Montana",34375
0500000US30029,"Flathead County, Montana",37307
0500000US30031,"Gallatin County, Montana",40692
0500000US30049,"Lewis and Clark County, Montana",27312
0500000US30063,"Missoula County, Montana",47910
0500000US30111,"Yellowstone County, Montana",62847
0500000US31055,"Douglas County, Nebraska",212285
0500000US31109,"Lancaster County, Nebraska",120671
0500000US31153,"Sarpy County, Nebraska",64495
0500000US32003,"Clark County, Nevada",740966
0500000US32031,"Washoe County, Nevada",172751
0500000US33005,"Cheshire County, New Hampshire",29657
0500000US33009,"Grafton County, New Hampshire",35380
0500000US33011,"Hillsborough County, New Hampshire",156678
0500000US33013,"Merrimack County, New Hampshire",55235
0500000US33015,"Rockingham County, New Hampshire",118789
0500000US33017,"Strafford County, New Hampshire",47503
0500000US34001,"Atlantic County, New Jersey",101813
0500000US34003,"Bergen County, New Jersey",336675
0500000US34005,"Burlington County, New Jersey",163505
0500000US34007,"Camden County, New Jersey",185113
0500000US34009,"Cape May County, New Jersey",38708
0500000US34011,"Cumberland County, New Jersey",50380
0500000US34013,"Essex County, New Jersey",279874
0500000US34015,"Gloucester County, New Jersey",103876
0500000US34017,"Hudson County, New Jersey",255508
0500000US34019,"Hunterdon County, New Jersey",47057
0500000US34021,"Mercer County, New Jersey",127965
0500000US34023,"Middlesex County, New Jersey",280855
0500000US34025,"Monmouth County, New Jersey",234365
0500000US34027,"Morris County, New Jersey",179480
0500000US34029,"Ocean County, New Jersey",222497
0500000US34031,"Passaic County, New Jersey",157309
0500000US34033,"Salem County, New Jersey",22747
0500000US34035,"Somerset County, New Jersey",117198
0500000US34037,"Sussex County, New Jersey",53190
0500000US34039,"Union County, New Jersey",188035
0500000US34041,"Warren County, New Jersey",41813
0500000US35001,"Bernalillo County, New Mexico",263325
0500000US35005,"Chaves County, New Mexico",22665
0500000US35013,"Doña Ana County, New Mexico",74631
0500000US35025,"Lea County, New Mexico",21101
0500000US35031,"McKinley County, New Mexico",19735
0500000US35035,"Otero County, New Mexico",23919
0500000US35043,"Sandoval County, New Mexico",47397
0500000US35045,"San Juan County, New Mexico",43030
0500000US35049,"Santa Fe County, New Mexico",60642
0500000US35061,"Valencia County, New Mexico",27431
0500000US36001,"Albany County, New York",123862
0500000US36005,"Bronx County, New York",495513
0500000US36007,"Broome County, New York",78398
0500000US36009,"Cattaraugus County, New York",31174
0500000US36011,"Cayuga County, New York",31368
0500000US36013,"Chautauqua County, New York",51579
0500000US36015,"Chemung County, New York",34546
0500000US36019,"Clinton County, New York",31249
0500000US36027,"Dutchess County, New York",106319
0500000US36029,"Erie County, New York",383099
0500000US36045,"Jefferson County, New York",43145
0500000US36047,"Kings County, New York",940176
0500000US36051,"Livingston County, New York",24189
0500000US36053,"Madison County, New York",26305
0500000US36055,"Monroe County, New York",298151
0500000US36059,"Nassau County, New York",436567
0500000US36061,"New York County, New York",751244
0500000US36063,"Niagara County, New York",84893
0500000US36065,"Oneida County, New York",90396
0500000US36067,"Onondaga County, New York",182581
0500000US36069,"Ontario County, New York",43692
0500000US36071,"Orange County, New York",125470
0500000US36075,"Oswego County, New York",45115
0500000US36079,"Putnam County, New York",34181
0500000US36081,"Queens County, New York",774752
0500000US36083,"Rensselaer County, New York",62585
0500000US36085,"Richmond County, New York",167462
0500000US36087,"Rockland County, New York",99875
0500000US36089,"St. Lawrence County, New York",42771
0500000US36091,"Saratoga County, New York",90999
0500000US36093,"Schenectady County, New York",52514
0500000US36101,"Steuben County, New York",39517
0500000US36103,"Suffolk County, New York",481796
0500000US36105,"Sullivan County, New York",28394
0500000US36109,"Tompkins County, New York",38112
0500000US36111,"Ulster County, New York",69594
0500000US36113,"Warren County, New York",24222
0500000US36117,"Wayne County, New York",35841
0500000US36119,"Westchester County, New York",338319
0500000US37001,"Alamance County, North Carolina",63093
0500000US37019,"Brunswick County, North Carolina",49859
0500000US37021,"Buncombe County, North Carolina",102887
0500000US37023,"Burke County, North Carolina",34380
0500000US37025,"Cabarrus County, North Carolina",70623
0500000US37027,"Caldwell County, North Carolina",31917
0500000US37031,"Carteret County, North Carolina",29636
0500000US37035,"Catawba County, North Carolina",60498
0500000US37037,"Chatham County, North Carolina",27608
0500000US37045,"Cleveland County, North Carolina",36291
0500000US37049,"Craven County, North Carolina",41721
0500000US37051,"Cumberland County, North Carolina",120188
0500000US37057,"Davidson County, North Carolina",65359
0500000US37063,"Durham County, North Carolina",120004
0500000US37067,"Forsyth County, North Carolina",144165
0500000US37071,"Gaston County, North Carolina",79021
0500000US37081,"Guilford County, North Carolina",198833
0500000US37085,"Harnett County, North Carolina",43725
0500000US37089,"Henderson County, North Carolina",47478
0500000US37097,"Iredell County, North Carolina",63782
0500000US37101,"Johnston County, North Carolina",64045
0500000US37109,"Lincoln County, North Carolina",29977
0500000US37119,"Mecklenburg County, North Carolina",397157
0500000US37125,"Moore County, North Carolina",38639
0500000US37127,"Nash County, North Carolina",36406
0500000US37129,"New Hanover County, North Carolina",91513
0500000US37133,"Onslow County, North Carolina",64771
0500000US37135,"Orange County, North Carolina",52588
0500000US37147,"Pitt County, North Carolina",68374
0500000US37151,"Randolph County, North Carolina",55516
0500000US37155,"Robeson County, North Carolina",45373
0500000US37157,"Rockingham County, North Carolina",36739
0500000US37159,"Rowan County, North Carolina",51225
0500000US37161,"Rutherford County, North Carolina",25745
0500000US37171,"Surry County, North Carolina",29234
0500000US37179,"Union County, North Carolina",74363
0500000US37183,"Wake County, North Carolina",382638
0500000US37191,"Wayne County, North Carolina",47490
0500000US37193,"Wilkes County, North Carolina",27540
0500000US37195,"Wilson County, North Carolina",32324
0500000US38015,"Burleigh County, North Dakota",39713
0500000US38017,"Cass County, North Dakota",73440
0500000US38035,"Grand Forks County, North Dakota",29451
0500000US38101,"Ward County, North Dakota",27580
0500000US39003,"Allen County, Ohio",40234
0500000US39007,"Ashtabula County, Ohio",37333
0500000US39009,"Athens County, Ohio",22757
0500000US39013,"Belmont County, Ohio",27782
0500000US39017,"Butler County, Ohio",135380
0500000US39023,"Clark County, Ohio",54232
0500000US39025,"Clermont County, Ohio",75266
0500000US39029,"Columbiana County, Ohio",42116
0500000US39035,"Cuyahoga County, Ohio",532752
0500000US39041,"Delaware County, Ohio",65946
0500000US39043,"Erie County, Ohio",30876
0500000US39045,"Fairfield County, Ohio",55213
0500000US39049,"Franklin County, Ohio",495250
0500000US39055,"Geauga County, Ohio",34486
0500000US39057,"Greene County, Ohio",66163
0500000US39061,"Hamilton County, Ohio",336807
0500000US39063,"Hancock County, Ohio",31389
0500000US39081,"Jefferson County, Ohio",27400
0500000US39085,"Lake County, Ohio",96655
0500000US39089,"Licking County, Ohio",64861
0500000US39093,"Lorain County, Ohio",118813
0500000US39095,"Lucas County, Ohio",176176
0500000US39099,"Mahoning County, Ohio",97544
0500000US39101,"Marion County, Ohio",24364
0500000US39103,"Medina County, Ohio",66769
0500000US39109,"Miami County, Ohio",40757
0500000US39113,"Montgomery County, Ohio",223510
0500000US39119,"Muskingum County, Ohio",34150
0500000US39133,"Portage County, Ohio",61664
0500000US39139,"Richland County, Ohio",46989
0500000US39141,"Ross County, Ohio",28324
0500000US39145,"Scioto County, Ohio",30477
0500000US39151,"Stark County, Ohio",151727
0500000US39153,"Summit County, Ohio",220792
0500000US39155,"Trumbull County, Ohio",86763
0500000US39157,"Tuscarawas County, Ohio",36511
0500000US39165,"Warren County, Ohio",79915
0500000US39169,"Wayne County, Ohio",42439
0500000US39173,"Wood County, Ohio",50674
0500000US40017,"Canadian County, Oklahoma",44058
0500000US40027,"Cleveland County, Oklahoma",101424
0500000US40031,"Comanche County, Oklahoma",41560
0500000US40037,"Creek County, Oklahoma",26910
0500000US40101,"Muskogee County, Oklahoma",25438
0500000US40109,"Oklahoma County, Oklahoma",299052
0500000US40119,"Payne County, Oklahoma",30876
0500000US40125,"Pottawatomie County, Oklahoma",26111
0500000US40131,"Rogers County, Oklahoma",33576
0500000US40143,"Tulsa County, Oklahoma",254013
0500000US40145,"Wagoner County, Oklahoma",28586
0500000US41003,"Benton County, Oregon",35062
0500000US41005,"Clackamas County, Oregon",152414
0500000US41017,"Deschutes County, Oregon",69424
0500000US41019,"Douglas County, Oregon",44046
0500000US41029,"Jackson County, Oregon",83876
0500000US41033,"Josephine County, Oregon",35918
0500000US41035,"Klamath County, Oregon",27144
0500000US41039,"Lane County, Oregon",146602
0500000US41043,"Linn County, Oregon",46315
0500000US41047,"Marion County, Oregon",114525
0500000US41051,"Multnomah County, Oregon",311797
0500000US41053,"Polk County, Oregon",30075
0500000US41059,"Umatilla County, Oregon",26604
0500000US41067,"Washington County, Oregon",211139
0500000US41071,"Yamhill County, Oregon",35519
0500000US42001,"Adams County, Pennsylvania",38459
0500000US42003,"Allegheny County, Pennsylvania",530718
0500000US42005,"Armstrong County, Pennsylvania",28068
0500000US42007,"Beaver County, Pennsylvania",69521
0500000US42011,"Berks County, Pennsylvania",151792
0500000US42013,"Blair County, Pennsylvania",52830
0500000US42017,"Bucks County, Pennsylvania",234178
0500000US42019,"Butler County, Pennsylvania",74348
0500000US42021,"Cambria County, Pennsylvania",57044
0500000US42025,"Carbon County, Pennsylvania",25494
0500000US42027,"Centre County, Pennsylvania",56116
0500000US42029,"Chester County, Pennsylvania",188121
0500000US42033,"Clearfield County, Pennsylvania",30929
0500000US42037,"Columbia County, Pennsylvania",25810
0500000US42039,"Crawford County, Pennsylvania",35781
0500000US42041,"Cumberland County, Pennsylvania",97200
0500000US42043,"Dauphin County, Pennsylvania",110722
0500000US42045,"Delaware County, Pennsylvania",203203
0500000US42049,"Erie County, Pennsylvania",110138
0500000US42051,"Fayette County, Pennsylvania",54391
0500000US42055,"Franklin County, Pennsylvania",59486
0500000US42063,"Indiana County, Pennsylvania",33066
0500000US42069,"Lackawanna County, Pennsylvania",83054
0500000US42071,"Lancaster County, Pennsylvania",197706
0500000US42073,"Lawrence County, Pennsylvania",36138
0500000US42075,"Lebanon County, Pennsylvania",53200
0500000US42077,"Lehigh County, Pennsylvania",135059
0500000US42079,"Luzerne County, Pennsylvania",127408
0500000US42081,"Lycoming County, Pennsylvania",45751
0500000US42085,"Mercer County, Pennsylvania",44385
