GEO_ID,NAME,S1902_C01_001E
0500000US13215,"Muscogee County, Georgia",74339
0500000US13217,"Newton County, Georgia",35923
0500000US13223,"Paulding County, Georgia",50248
0500000US13245,"Richmond County, Georgia",71031
0500000US13247,"Rockdale County, Georgia",29707
0500000US13285,"Troup County, Georgia",23942
0500000US13295,"Walker County, Georgia",25458
0500000US13297,"Walton County, Georgia",30355
0500000US13313,"Whitfield County, Georgia",36388
0500000US15001,"Hawaii County, Hawaii",65178
0500000US15003,"Honolulu County, Hawaii",309002
0500000US15007,"Kauai County, Hawaii",22234
0500000US15009,"Maui County, Hawaii",54303
0500000US16001,"Ada County, Idaho",159896
0500000US16005,"Bannock County, Idaho",30240
0500000US16019,"Bonneville County, Idaho",36420
0500000US16027,"Canyon County, Idaho",66791
0500000US16055,"Kootenai County, Idaho",56177
0500000US16083,"Twin Falls County, Idaho",29482
0500000US17001,"Adams County, Illinois",27657
0500000US17019,"Champaign County, Illinois",81347
0500000US17031,"Cook County, Illinois",1938055
0500000US17037,"DeKalb County, Illinois",36965
0500000US17043,"DuPage County, Illinois",338548
0500000US17089,"Kane County, Illinois",172350
0500000US17091,"Kankakee County, Illinois",40732
0500000US17093,"Kendall County, Illinois",39923
0500000US17097,"Lake County, Illinois",240673
0500000US17099,"LaSalle County, Illinois",42956
0500000US17111,"McHenry County, Illinois",109417
0500000US17113,"McLean County, Illinois",66361
0500000US17115,"Macon County, Illinois",44063
0500000US17119,"Madison County, Illinois",106253
0500000US17143,"Peoria County, Illinois",74982
0500000US17161,"Rock Island County, Illinois",59384
0500000US17163,"St. Clair County, Illinois",99917
0500000US17167,"Sangamon County, Illinois",83286
0500000US17179,"Tazewell County, Illinois",53763
0500000US17183,"Vermilion County, Illinois",31338
0500000US17197,"Will County, Illinois",224012
0500000US17199,"Williamson County, Illinois",27211
0500000US17201,"Winnebago County, Illinois",114034
0500000US18003,"Allen County, Indiana",138980
0500000US18005,"Bartholomew County, Indiana",31827
0500000US18019,"Clark County, Indiana",42686
0500000US18035,"Delaware County, Indiana",45207
0500000US18039,"Elkhart County, Indiana",70636
0500000US18043,"Floyd County, Indiana",29679
0500000US18053,"Grant County, Indiana",25600
0500000US18057,"Hamilton County, Indiana",110844
0500000US18059,"Hancock County, Indiana",26700
0500000US18063,"Hendricks County, Indiana",56010
0500000US18067,"Howard County, Indiana",34026
0500000US18081,"Johnson County, Indiana",53015
0500000US18085,"Kosciusko County, Indiana",29741
0500000US18089,"Lake County, Indiana",182108
0500000US18091,"LaPorte County, Indiana",42068
0500000US18095,"Madison County, Indiana",52650
0500000US18097,"Marion County, Indiana",360783
0500000US18105,"Monroe County, Indiana",54003
0500000US18109,"Morgan County, Indiana",25255
0500000US18127,"Porter County, Indiana",61797
0500000US18141,"St. Joseph County, Indiana",101296
0500000US18157,"Tippecanoe County, Indiana",65834
0500000US18163,"Vanderburgh County, Indiana",73663
0500000US18167,"Vigo County, Indiana",41395
0500000US18177,"Wayne County, Indiana",26937
0500000US19013,"Black Hawk County, Iowa",53204
0500000US19049,"Dallas County, Iowa",27718
0500000US19061,"Dubuque County, Iowa",38824
0500000US19103,"Johnson County, Iowa",55574
0500000US19113,"Linn County, Iowa",88216
0500000US19153,"Polk County, Iowa",179188
0500000US19155,"Pottawattamie County, Iowa",37321
0500000US19163,"Scott County, Iowa",67822
0500000US19169,"Story County, Iowa",35880
0500000US19193,"Woodbury County, Iowa",38898
0500000US20015,"Butler County, Kansas",23088
0500000US20045,"Douglas County, Kansas",45224
0500000US20091,"Johnson County, Kansas",220587
0500000US20103,"Leavenworth County, Kansas",26305
0500000US20161,"Riley County, Kansas",26265
0500000US20173,"Sedgwick County, Kansas",191636
0500000US20177,"Shawnee County, Kansas",70857
0500000US20209,"Wyandotte County, Kansas",60106
0500000US21015,"Boone County, Kentucky",44988
0500000US21029,"Bullitt County, Kentucky",28682
0500000US21037,"Campbell County, Kentucky",35602
0500000US21047,"Christian County, Kentucky",25855
0500000US21059,"Daviess County, Kentucky",39638
0500000US21067,"Fayette County, Kentucky",127412
0500000US21093,"Hardin County, Kentucky",39314
0500000US21111,"Jefferson County, Kentucky",307676
0500000US21117,"Kenton County, Kentucky",62900
0500000US21145,"McCracken County, Kentucky",28659
0500000US21151,"Madison County, Kentucky",33257
0500000US21195,"Pike County, Kentucky",26477
0500000US21227,"Warren County, Kentucky",44846
0500000US22005,"Ascension Parish, Louisiana",41433
0500000US22015,"Bossier Parish, Louisiana",47072
0500000US22017,"Caddo Parish, Louisiana",94854
0500000US22019,"Calcasieu Parish, Louisiana",73873
0500000US22033,"East Baton Rouge Parish, Louisiana",170572
0500000US22045,"Iberia Parish, Louisiana",25855
0500000US22051,"Jefferson Parish, Louisiana",169033
0500000US22055,"Lafayette Parish, Louisiana",88611
0500000US22057,"Lafourche Parish, Louisiana",34564
0500000US22063,"Livingston Parish, Louisiana",48943
0500000US22071,"Orleans Parish, Louisiana",152788
0500000US22073,"Ouachita Parish, Louisiana",57766
0500000US22079,"Rapides Parish, Louisiana",46738
0500000US22097,"St. Landry Parish, Louisiana",28739
0500000US22103,"St. Tammany Parish, Louisiana",88123
0500000US22105,"Tangipahoa Parish, Louisiana",45786
0500000US22109,"Terrebonne Parish, Louisiana",39975
0500000US23001,"Androscoggin County, Maine",44267
0500000US23003,"Aroostook County, Maine",30146
0500000US23005,"Cumberland County, Maine",117186
0500000US23011,"Kennebec County, Maine",50219
0500000US23019,"Penobscot County, Maine",61218
0500000US23031,"York County, Maine",83504
0500000US24001,"Allegany County, Maryland",29348
0500000US24003,"Anne Arundel County, Maryland",203775
0500000US24005,"Baltimore County, Maryland",311099
0500000US24009,"Calvert County, Maryland",31200
0500000US24013,"Carroll County, Maryland",59430
0500000US24015,"Cecil County, Maryland",36857
0500000US24017,"Charles County, Maryland",54600
0500000US24021,"Frederick County, Maryland",89084
0500000US24025,"Harford County, Maryland",92304
0500000US24027,"Howard County, Maryland",109651
0500000US24031,"Montgomery County, Maryland",364854
0500000US24033,"Prince George's County, Maryland",307022
0500000US24037,"St. Mary's County, Maryland",39179
0500000US24043,"Washington County, Maryland",54722
0500000US24045,"Wicomico County, Maryland",37036
0500000US24510,"Baltimore city, Maryland",238897
0500000US25001,"Barnstable County, Massachusetts",95697
0500000US25003,"Berkshire County, Massachusetts",54706
0500000US25005,"Bristol County, Massachusetts",212901
0500000US25009,"Essex County, Massachusetts",287808
0500000US25011,"Franklin County, Massachusetts",29859
0500000US25013,"Hampden County, Massachusetts",176742
0500000US25015,"Hampshire County, Massachusetts",58332
0500000US25017,"Middlesex County, Massachusetts",585634
0500000US25021,"Norfolk County, Massachusetts",260058
0500000US25023,"Plymouth County, Massachusetts",183251
0500000US25025,"Suffolk County, Massachusetts",295187
0500000US25027,"Worcester County, Massachusetts",299841
0500000US26005,"Allegan County, Michigan",41779
0500000US26017,"Bay County, Michigan",42706
0500000US26021,"Berrien County, Michigan",62984
0500000US26025,"Calhoun County, Michigan",52385
0500000US26037,"Clinton County, Michigan",28448
0500000US26045,"Eaton County, Michigan",44115
0500000US26049,"Genesee County, Michigan",167096
0500000US26055,"Grand Traverse County, Michigan",35935
0500000US26065,"Ingham County, Michigan",110794
0500000US26073,"Isabella County, Michigan",24999
0500000US26075,"Jackson County, Michigan",61686
0500000US26077,"Kalamazoo County, Michigan",100171
0500000US26081,"Kent County, Michigan",231986
0500000US26087,"Lapeer County, Michigan",31395
0500000US26091,"Lenawee County, Michigan",38483
0500000US26093,"Livingston County, Michigan",69272
0500000US26099,"Macomb County, Michigan",337712
0500000US26103,"Marquette County, Michigan",26250
0500000US26111,"Midland County, Michigan",33579
0500000US26115,"Monroe County, Michigan",57879
0500000US26121,"Muskegon County, Michigan",64646
0500000US26125,"Oakland County, Michigan",492063
0500000US26139,"Ottawa County, Michigan",97198
0500000US26145,"Saginaw County, Michigan",78000
0500000US26147,"St. Clair County, Michigan",62728
0500000US26155,"Shiawassee County, Michigan",27285
0500000US26159,"Van Buren County, Michigan",28584
0500000US26161,"Washtenaw County, Michigan",137240
0500000US26163,"Wayne County, Michigan",661414
0500000US27003,"Anoka County, Minnesota",124579
0500000US27013,"Blue Earth County, Minnesota",24986
0500000US27019,"Carver County, Minnesota",34298
0500000US27037,"Dakota County, Minnesota",157153
0500000US27053,"Hennepin County, Minnesota",493219
0500000US27109,"Olmsted County, Minnesota",58607
0500000US27123,"Ramsey County, Minnesota",207243
0500000US27131,"Rice County, Minnesota",22933
0500000US27137,"St. Louis County, Minnesota",85475
0500000US27139,"Scott County, Minnesota",46741
0500000US27141,"Sherburne County, Minnesota",30571
0500000US27145,"Stearns County, Minnesota",57226
0500000US27163,"Washington County, Minnesota",91281
0500000US27171,"Wright County, Minnesota",44435
0500000US28033,"DeSoto County, Mississippi",60534
0500000US28035,"Forrest County, Mississippi",26683
0500000US28047,"Harrison County, Mississippi",78512
0500000US28049,"Hinds County, Mississippi",88660
0500000US28059,"Jackson County, Mississippi",49410
0500000US28067,"Jones County, Mississippi",24132
0500000US28075,"Lauderdale County, Mississippi",28683
0500000US28081,"Lee County, Mississippi",31006
0500000US28089,"Madison County, Mississippi",36629
0500000US28121,"Rankin County, Mississippi",54093
0500000US29019,"Boone County, Missouri",67198
0500000US29021,"Buchanan County, Missouri",33015
0500000US29031,"Cape Girardeau County, Missouri",29949
0500000US29037,"Cass County, Missouri",38241
0500000US29043,"Christian County, Missouri",30525
0500000US29047,"Clay County, Missouri",88345
0500000US29051,"Cole County, Missouri",29184
0500000US29071,"Franklin County, Missouri",40748
0500000US29077,"Greene County, Missouri",117910
0500000US29095,"Jackson County, Missouri",272945
0500000US29097,"Jasper County, Missouri",44377
0500000US29099,"Jefferson County, Missouri",83045
0500000US29165,"Platte County, Missouri",36951
0500000US29183,"St. Charles County, Missouri",140043
0500000US29187,"St. Francois County, Missouri",24915
0500000US29189,"St. Louis County, Missouri",398531
0500000US29510,"St. Louis city, Missouri",137784
0500000US30013,"Cascade County, Montana",34018
0500000US30029,"Flathead County, Montana",36820
0500000US30031,"Gallatin County, Montana",39067
0500000US30049,"Lewis and Clark County, Montana",26593
0500000US30063,"Missoula County, Montana",46407
0500000US30111,"Yellowstone County, Montana",61936
0500000US31055,"Douglas County, Nebraska",209520
0500000US31109,"Lancaster County, Nebraska",119205
0500000US31153,"Sarpy County, Nebraska",63029
0500000US32003,"Clark County, Nevada",731322
0500000US32031,"Washoe County, Nevada",166641
0500000US33005,"Cheshire County, New Hampshire",31305
0500000US33009,"Grafton County, New Hampshire",35436
0500000US33011,"Hillsborough County, New Hampshire",153482
0500000US33013,"Merrimack County, New Hampshire",57023
0500000US33015,"Rockingham County, New Hampshire",119020
0500000US33017,"Strafford County, New Hampshire",46859
0500000US34001,"Atlantic County, New Jersey",101937
0500000US34003,"Bergen County, New Jersey",337469
0500000US34005,"Burlington County, New Jersey",165424
0500000US34007,"Camden County, New Jersey",188064
0500000US34009,"Cape May County, New Jersey",40779
0500000US34011,"Cumberland County, New Jersey",50593
0500000US34013,"Essex County, New Jersey",277735
0500000US34015,"Gloucester County, New Jersey",104305
0500000US34017,"Hudson County, New Jersey",253300
0500000US34019,"Hunterdon County, New Jersey",47387
0500000US34021,"Mercer County, New Jersey",131564
0500000US34023,"Middlesex County, New Jersey",282860
0500000US34025,"Monmouth County, New Jersey",230391
0500000US34027,"Morris County, New Jersey",179654
0500000US34029,"Ocean County, New Jersey",220941
0500000US34031,"Passaic County, New Jersey",159309
0500000US34033,"Salem County, New Jersey",23832
0500000US34035,"Somerset County, New Jersey",117482
0500000US34037,"Sussex County, New Jersey",54174
0500000US34039,"Union County, New Jersey",186037
0500000US34041,"Warren County, New Jersey",41607
0500000US35001,"Bernalillo County, New Mexico",261279
0500000US35005,"Chaves County, New Mexico",23747
0500000US35013,"Doña Ana County, New Mexico",75530
0500000US35025,"Lea County, New Mexico",21805
0500000US35031,"McKinley County, New Mexico",18148
0500000US35035,"Otero County, New Mexico",23190
0500000US35043,"Sandoval County, New Mexico",49357
0500000US35045,"San Juan County, New Mexico",40378
0500000US35049,"Santa Fe County, New Mexico",60565
0500000US35061,"Valencia County, New Mexico",26595
0500000US36001,"Albany County, New York",124716
0500000US36005,"Bronx County, New York",492481
0500000US36007,"Broome County, New York",78810
0500000US36009,"Cattaraugus County, New York",30735
0500000US36011,"Cayuga County, New York",31290
0500000US36013,"Chautauqua County, New York",52916
0500000US36015,"Chemung County, New York",34617
0500000US36019,"Clinton County, New York",31426
0500000US36027,"Dutchess County, New York",104190
0500000US36029,"Erie County, New York",383657
0500000US36045,"Jefferson County, New York",43516
0500000US36047,"Kings County, New York",942402
0500000US36051,"Livingston County, New York",25334
0500000US36053,"Madison County, New York",25932
0500000US36055,"Monroe County, New York",298271
0500000US36059,"Nassau County, New York",440168
0500000US36061,"New York County, New York",762228
0500000US36063,"Niagara County, New York",86907
0500000US36065,"Oneida County, New York",90583
0500000US36067,"Onondaga County, New York",185474
0500000US36069,"Ontario County, New York",43581
0500000US36071,"Orange County, New York",124587
0500000US36075,"Oswego County, New York",45646
0500000US36079,"Putnam County, New York",34234
0500000US36081,"Queens County, New York",785985
0500000US36083,"Rensselaer County, New York",63289
0500000US36085,"Richmond County, New York",164971
0500000US36087,"Rockland County, New York",98873
0500000US36089,"St. Lawrence County, New York",40286
0500000US36091,"Saratoga County, New York",90964
0500000US36093,"Schenectady County, New York",56255
0500000US36101,"Steuben County, New York",41046
0500000US36103,"Suffolk County, New York",493287
0500000US36105,"Sullivan County, New York",27524
0500000US36109,"Tompkins County, New York",38120
0500000US36111,"Ulster County, New York",69522
0500000US36113,"Warren County, New York",26193
0500000US36117,"Wayne County, New York",35577
0500000US36119,"Westchester County, New York",342557
0500000US37001,"Alamance County, North Carolina",62799
0500000US37019,"Brunswick County, North Carolina",49842
0500000US37021,"Buncombe County, North Carolina",103299
0500000US37023,"Burke County, North Carolina",33214
0500000US37025,"Cabarrus County, North Carolina",69144
0500000US37027,"Caldwell County, North Carolina",30458
0500000US37031,"Carteret County, North Carolina",28773
0500000US37035,"Catawba County, North Carolina",56304
0500000US37037,"Chatham County, North Carolina",28264
0500000US37045,"Cleveland County, North Carolina",37038
0500000US37049,"Craven County, North Carolina",40109
0500000US37051,"Cumberland County, North Carolina",122359
0500000US37057,"Davidson County, North Carolina",61896
0500000US37063,"Durham County, North Carolina",118565
0500000US37067,"Forsyth County, North Carolina",146198
0500000US37071,"Gaston County, North Carolina",76610
0500000US37081,"Guilford County, North Carolina",198860
0500000US37085,"Harnett County, North Carolina",44153
0500000US37089,"Henderson County, North Carolina",45597
0500000US37097,"Iredell County, North Carolina",61911
0500000US37101,"Johnston County, North Carolina",63831
0500000US37109,"Lincoln County, North Carolina",30327
0500000US37119,"Mecklenburg County, North Carolina",389047
0500000US37125,"Moore County, North Carolina",37179
0500000US37127,"Nash County, North Carolina",36957
0500000US37129,"New Hanover County, North Carolina",90106
0500000US37133,"Onslow County, North Carolina",61873
0500000US37135,"Orange County, North Carolina",51325
0500000US37147,"Pitt County, North Carolina",68412
0500000US37151,"Randolph County, North Carolina",53711
0500000US37155,"Robeson County, North Carolina",46484
0500000US37157,"Rockingham County, North Carolina",36879
0500000US37159,"Rowan County, North Carolina",52294
0500000US37161,"Rutherford County, North Carolina",25805
0500000US37171,"Surry County, North Carolina",27632
0500000US37179,"Union County, North Carolina",71569
0500000US37183,"Wake County, North Carolina",370061
0500000US37191,"Wayne County, North Carolina",46281
0500000US37193,"Wilkes County, North Carolina",27257
0500000US37195,"Wilson County, North Carolina",32691
0500000US38015,"Burleigh County, North Dakota",38892
0500000US38017,"Cass County, North Dakota",69621
0500000US38035,"Grand Forks County, North Dakota",29217
0500000US38101,"Ward County, North Dakota",26091
0500000US39003,"Allen County, Ohio",39412
0500000US39007,"Ashtabula County, Ohio",38891
0500000US39013,"Belmont County, Ohio",27205
0500000US39017,"Butler County, Ohio",134613
0500000US39023,"Clark County, Ohio",55199
0500000US39025,"Clermont County, Ohio",75561
0500000US39029,"Columbiana County, Ohio",42107
0500000US39035,"Cuyahoga County, Ohio",535295
0500000US39041,"Delaware County, Ohio",66615
0500000US39043,"Erie County, Ohio",31492
0500000US39045,"Fairfield County, Ohio",55316
0500000US39049,"Franklin County, Ohio",486877
0500000US39055,"Geauga County, Ohio",35450
0500000US39057,"Greene County, Ohio",64527
0500000US39061,"Hamilton County, Ohio",335137
0500000US39063,"Hancock County, Ohio",31747
0500000US39081,"Jefferson County, Ohio",27447
0500000US39085,"Lake County, Ohio",95116
0500000US39089,"Licking County, Ohio",65290
0500000US39093,"Lorain County, Ohio",116551
0500000US39095,"Lucas County, Ohio",176302
0500000US39099,"Mahoning County, Ohio",96868
0500000US39101,"Marion County, Ohio",24346
0500000US39103,"Medina County, Ohio",66081
0500000US39109,"Miami County, Ohio",41339
0500000US39113,"Montgomery County, Ohio",221744
0500000US39119,"Muskingum County, Ohio",33921
0500000US39133,"Portage County, Ohio",61796
0500000US39139,"Richland County, Ohio",47378
0500000US39141,"Ross County, Ohio",27569
0500000US39145,"Scioto County, Ohio",30790
0500000US39151,"Stark County, Ohio",149011
0500000US39153,"Summit County, Ohio",221568
0500000US39155,"Trumbull County, Ohio",86855
0500000US39157,"Tuscarawas County, Ohio",37516
0500000US39165,"Warren County, Ohio",79096
0500000US39169,"Wayne County, Ohio",42830
0500000US39173,"Wood County, Ohio",50731
0500000US40017,"Canadian County, Oklahoma",44093
0500000US40027,"Cleveland County, Oklahoma",100767
0500000US40031,"Comanche County, Oklahoma",41156
0500000US40037,"Creek County, Oklahoma",26529
0500000US40101,"Muskogee County, Oklahoma",26016
0500000US40109,"Oklahoma County, Oklahoma",293079
0500000US40119,"Payne County, Oklahoma",29934
0500000US40125,"Pottawatomie County, Oklahoma",25733
0500000US40131,"Rogers County, Oklahoma",33586
0500000US40143,"Tulsa County, Oklahoma",248907
0500000US40145,"Wagoner County, Oklahoma",27368
0500000US41003,"Benton County, Oregon",33904
0500000US41005,"Clackamas County, Oregon",149910
0500000US41017,"Deschutes County, Oregon",66218
0500000US41019,"Douglas County, Oregon",43290
0500000US41029,"Jackson County, Oregon",83131
0500000US41033,"Josephine County, Oregon",33486
0500000US41035,"Klamath County, Oregon",26377
0500000US41039,"Lane County, Oregon",145732
0500000US41043,"Linn County, Oregon",45907
0500000US41047,"Marion County, Oregon",114484
0500000US41051,"Multnomah County, Oregon",313812
0500000US41053,"Polk County, Oregon",27487
0500000US41059,"Umatilla County, Oregon",26895
0500000US41067,"Washington County, Oregon",209426
0500000US41071,"Yamhill County, Oregon",34072
0500000US42001,"Adams County, Pennsylvania",38748
0500000US42003,"Allegheny County, Pennsylvania",530977
0500000US42005,"Armstrong County, Pennsylvania",28351
0500000US42007,"Beaver County, Pennsylvania",68555
0500000US42011,"Berks County, Pennsylvania",152908
0500000US42013,"Blair County, Pennsylvania",49678
0500000US42017,"Bucks County, Pennsylvania",232629
0500000US42019,"Butler County, Pennsylvania",76410
0500000US42021,"Cambria County, Pennsylvania",57004
0500000US42025,"Carbon County, Pennsylvania",26015
0500000US42027,"Centre County, Pennsylvania",57583
0500000US42029,"Chester County, Pennsylvania",186144
0500000US42033,"Clearfield County, Pennsylvania",31784
0500000US42037,"Columbia County, Pennsylvania",26261
0500000US42039,"Crawford County, Pennsylvania",34834
0500000US42041,"Cumberland County, Pennsylvania",96906
0500000US42043,"Dauphin County, Pennsylvania",111364
0500000US42045,"Delaware County, Pennsylvania",204574
0500000US42049,"Erie County, Pennsylvania",108655
0500000US42051,"Fayette County, Pennsylvania",53900
0500000US42055,"Franklin County, Pennsylvania",58565
0500000US42063,"Indiana County, Pennsylvania",34536
0500000US42069,"Lackawanna County, Pennsylvania",84280
0500000US42071,"Lancaster County, Pennsylvania",194764
0500000US42073,"Lawrence County, Pennsylvania",35935
0500000US42075,"Lebanon County, Pennsylvania",51234
0500000US42077,"Lehigh County, Pennsylvania",134442
0500000US42079,"Luzerne County, Pennsylvania",125235
0500000US42081,"Lycoming County, Pennsylvania",45742
0500000US42085,"Mercer County, Pennsylvania",45074
0500000US42089,"Monroe County, Pennsylvania",54404
0500000US42091,"Montgomery County, Pennsylvania",308912
