GEO_ID,NAME,S1902_C01_001E
id,Geographic Area Name,Total!!Estimate!!All households
0500000US42081,"Lycoming County, Pennsylvania",45595
0500000US42085,"Mercer County, Pennsylvania",45647
0500000US42089,"Monroe County, Pennsylvania",57561
0500000US42091,"Montgomery County, Pennsylvania",308795
0500000US42095,"Northampton County, Pennsylvania",112574
0500000US42097,"Northumberland County, Pennsylvania",39070
0500000US42101,"Philadelphia County, Pennsylvania",579874
0500000US42107,"Schuylkill County, Pennsylvania",59338
0500000US42111,"Somerset County, Pennsylvania",30048
0500000US42125,"Washington County, Pennsylvania",84509
0500000US42129,"Westmoreland County, Pennsylvania",152420
0500000US42133,"York County, Pennsylvania",168508
0500000US44003,"Kent County, Rhode Island",69563
0500000US44005,"Newport County, Rhode Island",34585
0500000US44007,"Providence County, Rhode Island",239398
0500000US44009,"Washington County, Rhode Island",50360
0500000US45003,"Aiken County, South Carolina",63065
0500000US45007,"Anderson County, South Carolina",72363
0500000US45013,"Beaufort County, South Carolina",63505
0500000US45015,"Berkeley County, South Carolina",65832
0500000US45019,"Charleston County, South Carolina",143705
0500000US45031,"Darlington County, South Carolina",26460
0500000US45035,"Dorchester County, South Carolina",52594
0500000US45041,"Florence County, South Carolina",51418
0500000US45045,"Greenville County, South Carolina",176523
0500000US45047,"Greenwood County, South Carolina",25342
0500000US45051,"Horry County, South Carolina",118092
0500000US45057,"Lancaster County, South Carolina",28792
0500000US45059,"Laurens County, South Carolina",24910
0500000US45063,"Lexington County, South Carolina",105560
0500000US45073,"Oconee County, South Carolina",30688
0500000US45075,"Orangeburg County, South Carolina",34286
0500000US45077,"Pickens County, South Carolina",44473
0500000US45079,"Richland County, South Carolina",141771
0500000US45083,"Spartanburg County, South Carolina",108569
0500000US45085,"Sumter County, South Carolina",40321
0500000US45091,"York County, South Carolina",87424
0500000US46099,"Minnehaha County, South Dakota",67390
0500000US46103,"Pennington County, South Dakota",40455
0500000US47001,"Anderson County, Tennessee",31019
0500000US47009,"Blount County, Tennessee",48759
0500000US47011,"Bradley County, Tennessee",38749
0500000US47037,"Davidson County, Tennessee",258465
0500000US47059,"Greene County, Tennessee",29562
0500000US47065,"Hamilton County, Tennessee",135387
0500000US47093,"Knox County, Tennessee",182792
0500000US47113,"Madison County, Tennessee",36572
0500000US47119,"Maury County, Tennessee",31960
0500000US47125,"Montgomery County, Tennessee",64699
0500000US47141,"Putnam County, Tennessee",28700
0500000US47147,"Robertson County, Tennessee",24247
0500000US47149,"Rutherford County, Tennessee",97326
0500000US47155,"Sevier County, Tennessee",36334
0500000US47157,"Shelby County, Tennessee",344327
0500000US47163,"Sullivan County, Tennessee",65110
0500000US47165,"Sumner County, Tennessee",60232
0500000US47179,"Washington County, Tennessee",52405
0500000US47187,"Williamson County, Tennessee",66726
0500000US47189,"Wilson County, Tennessee",42559
0500000US48005,"Angelina County, Texas",30199
0500000US48021,"Bastrop County, Texas",24863
0500000US48027,"Bell County, Texas",104604
0500000US48029,"Bexar County, Texas",607310
0500000US48037,"Bowie County, Texas",36045
0500000US48039,"Brazoria County, Texas",110093
0500000US48041,"Brazos County, Texas",70780
0500000US48061,"Cameron County, Texas",121179
0500000US48085,"Collin County, Texas",294576
0500000US48091,"Comal County, Texas",42690
0500000US48099,"Coryell County, Texas",22253
0500000US48113,"Dallas County, Texas",862007
0500000US48121,"Denton County, Texas",250239
0500000US48135,"Ector County, Texas",49382
0500000US48139,"Ellis County, Texas",52925
0500000US48141,"El Paso County, Texas",260645
0500000US48157,"Fort Bend County, Texas",197148
0500000US48167,"Galveston County, Texas",111204
0500000US48181,"Grayson County, Texas",47770
0500000US48183,"Gregg County, Texas",43650
0500000US48187,"Guadalupe County, Texas",46633
0500000US48201,"Harris County, Texas",1443611
0500000US48203,"Harrison County, Texas",24368
0500000US48209,"Hays County, Texas",57395
0500000US48213,"Henderson County, Texas",29273
0500000US48215,"Hidalgo County, Texas",222849
0500000US48231,"Hunt County, Texas",30491
0500000US48245,"Jefferson County, Texas",93111
0500000US48251,"Johnson County, Texas",52680
0500000US48257,"Kaufman County, Texas",35432
0500000US48291,"Liberty County, Texas",25042
0500000US48303,"Lubbock County, Texas",106257
0500000US48309,"McLennan County, Texas",85171
0500000US48329,"Midland County, Texas",51216
0500000US48339,"Montgomery County, Texas",166278
0500000US48347,"Nacogdoches County, Texas",24099
0500000US48355,"Nueces County, Texas",123035
0500000US48361,"Orange County, Texas",30420
0500000US48367,"Parker County, Texas",42326
0500000US48375,"Potter County, Texas",43376
0500000US48381,"Randall County, Texas",48295
0500000US48397,"Rockwall County, Texas",27502
0500000US48409,"San Patricio County, Texas",23040
0500000US48423,"Smith County, Texas",78290
0500000US48439,"Tarrant County, Texas",665139
0500000US48441,"Taylor County, Texas",49548
0500000US48451,"Tom Green County, Texas",42516
0500000US48453,"Travis County, Texas",414318
0500000US48469,"Victoria County, Texas",31850
0500000US48471,"Walker County, Texas",20414
0500000US48479,"Webb County, Texas",68980
0500000US48485,"Wichita County, Texas",48702
0500000US48491,"Williamson County, Texas",156215
0500000US49005,"Cache County, Utah",35537
0500000US49011,"Davis County, Utah",96886
0500000US49035,"Salt Lake County, Utah",348561
0500000US49049,"Utah County, Utah",144466
0500000US49053,"Washington County, Utah",48186
0500000US49057,"Weber County, Utah",80232
0500000US50007,"Chittenden County, Vermont",63022
0500000US51003,"Albemarle County, Virginia",38374
0500000US51013,"Arlington County, Virginia",95369
0500000US51015,"Augusta County, Virginia",28920
0500000US51019,"Bedford County, Virginia",28449
0500000US51041,"Chesterfield County, Virginia",115148
0500000US51059,"Fairfax County, Virginia",391216
0500000US51061,"Fauquier County, Virginia",23044
0500000US51069,"Frederick County, Virginia",29636
0500000US51085,"Hanover County, Virginia",36146
0500000US51087,"Henrico County, Virginia",123501
0500000US51095,"James City County, Virginia",27360
0500000US51107,"Loudoun County, Virginia",108559
0500000US51121,"Montgomery County, Virginia",35154
0500000US51153,"Prince William County, Virginia",134611
0500000US51161,"Roanoke County, Virginia",38004
0500000US51165,"Rockingham County, Virginia",29390
0500000US51177,"Spotsylvania County, Virginia",42292
0500000US51179,"Stafford County, Virginia",42313
0500000US51199,"York County, Virginia",22830
0500000US51510,"Alexandria city, Virginia",65468
0500000US51550,"Chesapeake city, Virginia",80343
0500000US51650,"Hampton city, Virginia",52797
0500000US51680,"Lynchburg city, Virginia",28000
0500000US51700,"Newport News city, Virginia",70446
0500000US51710,"Norfolk city, Virginia",86347
0500000US51740,"Portsmouth city, Virginia",36781
0500000US51760,"Richmond city, Virginia",83456
0500000US51770,"Roanoke city, Virginia",42134
0500000US51800,"Suffolk city, Virginia",30623
0500000US51810,"Virginia Beach city, Virginia",165376
0500000US53005,"Benton County, Washington",65945
0500000US53007,"Chelan County, Washington",27458
0500000US53009,"Clallam County, Washington",30044
0500000US53011,"Clark County, Washington",160145
0500000US53015,"Cowlitz County, Washington",38834
0500000US53021,"Franklin County, Washington",24270
0500000US53025,"Grant County, Washington",30543
0500000US53027,"Grays Harbor County, Washington",27880
0500000US53029,"Island County, Washington",32954
0500000US53033,"King County, Washington",804062
0500000US53035,"Kitsap County, Washington",97027
0500000US53041,"Lewis County, Washington",30134
0500000US53053,"Pierce County, Washington",300554
0500000US53057,"Skagit County, Washington",44671
0500000US53061,"Snohomish County, Washington",270568
0500000US53063,"Spokane County, Washington",189004
0500000US53067,"Thurston County, Washington",102335
0500000US53073,"Whatcom County, Washington",79029
0500000US53077,"Yakima County, Washington",78472
0500000US54003,"Berkeley County, West Virginia",40633
0500000US54011,"Cabell County, West Virginia",39570
0500000US54033,"Harrison County, West Virginia",28556
0500000US54039,"Kanawha County, West Virginia",84099
0500000US54061,"Monongalia County, West Virginia",36881
0500000US54081,"Raleigh County, West Virginia",30834
0500000US54107,"Wood County, West Virginia",35774
0500000US55009,"Brown County, Wisconsin",98774
0500000US55025,"Dane County, Wisconsin",207415
0500000US55027,"Dodge County, Wisconsin",33183
0500000US55035,"Eau Claire County, Wisconsin",40311
0500000US55039,"Fond du Lac County, Wisconsin",41191
0500000US55055,"Jefferson County, Wisconsin",32360
0500000US55059,"Kenosha County, Wisconsin",62697
0500000US55063,"La Crosse County, Wisconsin",46959
0500000US55071,"Manitowoc County, Wisconsin",33926
0500000US55073,"Marathon County, Wisconsin",52147
0500000US55079,"Milwaukee County, Wisconsin",383291
0500000US55087,"Outagamie County, Wisconsin",68973
0500000US55089,"Ozaukee County, Wisconsin",34365
0500000US55097,"Portage County, Wisconsin",28270
0500000US55101,"Racine County, Wisconsin",75752
0500000US55105,"Rock County, Wisconsin",63287
0500000US55109,"St. Croix County, Wisconsin",32114
0500000US55117,"Sheboygan County, Wisconsin",46653
0500000US55127,"Walworth County, Wisconsin",39758
0500000US55131,"Washington County, Wisconsin",51837
0500000US55133,"Waukesha County, Wisconsin",154189
0500000US55139,"Winnebago County, Wisconsin",67627
0500000US55141,"Wood County, Wisconsin",31549
0500000US56021,"Laramie County, Wyoming",35245
0500000US56025,"Natrona County, Wyoming",32065
0500000US72013,"Arecibo Municipio, Puerto Rico",32726
0500000US72021,"Bayamón Municipio, Puerto Rico",71871
0500000US72025,"Caguas Municipio, Puerto Rico",51533
0500000US72031,"Carolina Municipio, Puerto Rico",65864
0500000US72061,"Guaynabo Municipio, Puerto Rico",35725
0500000US72097,"Mayagüez Municipio, Puerto Rico",31216
0500000US72113,"Ponce Municipio, Puerto Rico",57013
0500000US72127,"San Juan Municipio, Puerto Rico",152456
0500000US72135,"Toa Alta Municipio, Puerto Rico",22503
0500000US72137,"Toa Baja Municipio, Puerto Rico",30086
0500000US72139,"Trujillo Alto Municipio, Puerto Rico",25031
